league_name,matchID,homeID,home_name,awayID,away_name,predictedTeam,winningTeam,betting_score,MCS,LTAS,normalized_LTAS,TTAS,normalized_TTAS,MCS_CW,LTAS_CW,TTAS_CW,Prob_Draw,Prob_Away_Win,Prob_Home_Win,odds_ft_1,odds_ft_x,odds_ft_2
spain_segunda_division,7481478_2024/2025,310,Cádiz,309,Real Oviedo,309,-1,0.7324117424242422,0.6575757575757575,0.6933333333333334,0.6933333333333334,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.21515151515151515,0.6575757575757575,0.12727272727272726,2.42,2.99,2.61
spain_segunda_division,7481479_2024/2025,294,Córdoba,4516,CD Eldense,294,-1,0.6706901515151514,0.5484848484848485,0.6933333333333334,0.6933333333333334,77.78,0.7778,0.37499999999999994,0.25,0.37499999999999994,0.296969696969697,0.15454545454545454,0.5484848484848485,1.95,3.13,3.37
spain_segunda_division,7481480_2024/2025,286,Deportivo La Coruña,319,Racing Santander,319,-1,0.833560606060606,0.7606060606060606,0.6933333333333334,0.6933333333333334,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.15454545454545454,0.7606060606060606,0.08484848484848484,2.62,2.9,2.48
spain_segunda_division,7481481_2024/2025,4542,Racing Club de Ferrol,311,CD Tenerife,-1,-1,0.5625441287878787,0.4545454545454546,0.6933333333333334,0.6933333333333334,58.335,0.58335,0.37499999999999994,0.25,0.37499999999999994,0.4545454545454546,0.1484848484848485,0.396969696969697,2.05,2.9,3.38
spain_segunda_division,7481482_2024/2025,282,Granada CF,292,Levante UD,292,-1,0.6801515151515152,0.5515151515151515,0.6933333333333334,0.6933333333333334,80.0,0.8,0.37499999999999994,0.25,0.37499999999999994,0.22424242424242424,0.5515151515151515,0.22424242424242424,2.23,2.98,2.89
spain_segunda_division,7481483_2024/2025,301,SD Huesca,296,Almería,301,-1,0.8028787878787877,0.6787878787878787,0.6933333333333334,0.6933333333333334,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.2363636363636364,0.08484848484848485,0.6787878787878787,1.85,3.17,3.65
spain_segunda_division,7481484_2024/2025,295,Elche CF,4546,Burgos CF,-1,-1,0.5364719696969696,0.396969696969697,0.6933333333333334,0.6933333333333334,57.14,0.5714,0.37499999999999994,0.25,0.37499999999999994,0.396969696969697,0.3484848484848485,0.2545454545454545,2.18,2.89,3.08
spain_segunda_division,7481485_2024/2025,300,Mirandés,4507,FC Cartagena,300,-1,0.5466992424242424,0.42424242424242425,0.6933333333333334,0.6933333333333334,57.14,0.5714,0.37499999999999994,0.25,0.37499999999999994,0.2727272727272727,0.30303030303030304,0.42424242424242425,1.66,3.13,4.79
spain_segunda_division,7481486_2024/2025,299,Real Zaragoza,6257,CD Castellón,-1,-1,0.6143844696969696,0.36363636363636365,0.6933333333333334,0.6933333333333334,81.25,0.8125,0.37499999999999994,0.25,0.37499999999999994,0.36363636363636365,0.3151515151515152,0.3212121212121212,1.86,3.14,3.66
spain_segunda_division,7481487_2024/2025,283,Málaga CF,279,SD Eibar,283,-1,0.4063003787878787,0.45454545454545453,0.6933333333333334,0.6933333333333334,16.67,0.16670000000000001,0.37499999999999994,0.25,0.37499999999999994,0.35757575757575755,0.18787878787878787,0.45454545454545453,2.51,2.98,2.53
england_efl_league_one,7477971_2024/2025,215,Barnsley,225,Charlton Athletic,215,-1,0.6608681025369978,0.40909090909090906,0.7441860465116279,0.7441860465116279,85.71,0.8571,0.37499999999999994,0.25,0.37499999999999994,0.25757575757575757,0.33333333333333337,0.40909090909090906,0,0,0
england_efl_league_one,7477973_2024/2025,206,Birmingham City,226,Bolton Wanderers,206,-1,0.7349101479915432,0.4636363636363636,0.7441860465116279,0.7441860465116279,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.2909090909090909,0.24545454545454545,0.4636363636363636,0,0,0
england_efl_league_one,7477974_2024/2025,244,Bristol Rovers,245,Shrewsbury Town,244,-1,0.7176862843551797,0.5606060606060606,0.7441860465116279,0.7441860465116279,85.71,0.8571,0.37499999999999994,0.25,0.37499999999999994,0.2787878787878788,0.1606060606060606,0.5606060606060606,0,0,0
